title,link,company,salary,location
Technical Support Representative,https://www.ycombinator.com/companies/hona/jobs/malNjxn-technical-support-representative,Hona,$15 - $20,"Orem, UT, US"
Mid-Market Business Development Representative (BDR),https://www.ycombinator.com/companies/hona/jobs/vUKr54y-mid-market-business-development-representative-bdr,Hona,$75K - $85K,"Orem, UT, US"
Customer Support Lead,https://www.ycombinator.com/companies/vitalize-care/jobs/WZmI71P-customer-support-lead,Vitalize Care,$100K - $160K,"San Francisco, CA, US"
Full-Stack Engineer,https://www.ycombinator.com/companies/vitalize-care/jobs/sUE0BfM-full-stack-engineer,Vitalize Care,$160K - $220K,"San Francisco, CA, US / Remote (US)"
Business Development Director,https://www.ycombinator.com/companies/infinia/jobs/cJRz4rQ-business-development-director,Infinia,$80K - $120K,Remote (US)
Junior Full Stack Engineer (Hybrid),https://www.ycombinator.com/companies/sprx/jobs/WJuBr9K-junior-full-stack-engineer-hybrid,Sprx,$90K - $120K,"New York, NY, US"
Founding Software Engineer Tech Lead,https://www.ycombinator.com/companies/hadrius/jobs/CObSGR0-founding-software-engineer-tech-lead,Hadrius,$200K - $240K,"New York, NY, US"
Founding Engineer,https://www.ycombinator.com/companies/hadrius/jobs/7pxGZTl-founding-engineer,Hadrius,$155K - $200K,"New York, NY, US"
Account Executive,https://www.ycombinator.com/companies/hadrius/jobs/6cwD2EP-account-executive,Hadrius,$175K - $250K,"New York, NY, US"
Founding BDR,https://www.ycombinator.com/companies/hadrius/jobs/Fmy0Cjt-founding-bdr,Hadrius,$80K - $110K,"New York, NY, US"
Backend Engineer Full Time,https://www.ycombinator.com/companies/clickpe/jobs/cXo6jPK-backend-engineer-full-time,Clickpe,₹700K - ₹1.5M INR,"Surat, GJ, IN"
Backend Intern (Python),https://www.ycombinator.com/companies/clickpe/jobs/N3kIxQj-backend-intern-python,Clickpe,₹10K - ₹30K INR,IN / Remote (IN)
Founding LLM Engineer,https://www.ycombinator.com/companies/fintool/jobs/RVqKuPM-founding-llm-engineer,Fintool,$150K - $230K,San Francisco / Remote (US)
Founding LLM Data Engineer,https://www.ycombinator.com/companies/fintool/jobs/1xz8fY1-founding-llm-data-engineer,Fintool,$150K - $230K,San Francisco / Remote (US)
Business Development Representative,https://www.ycombinator.com/companies/variance/jobs/bxFqv04-business-development-representative,Variance,$65K - $120K,San Francisco
Product Designer,https://www.ycombinator.com/companies/variance/jobs/SYBD45R-product-designer,Variance,$100K - $150K,"San Francisco, CA, US"
Customer Success,https://www.ycombinator.com/companies/variance/jobs/lgrlvi6-customer-success,Variance,3+ years,San Francisco
Full Stack Software Engineer,https://www.ycombinator.com/companies/variance/jobs/zLx7H9Y-full-stack-software-engineer,Variance,$130K - $210K,"San Francisco, CA, US"
head of operations - san francisco,https://www.ycombinator.com/companies/222/jobs/5zowl39-head-of-operations-san-francisco,222,$90K - $120K,"San Francisco, CA, US"
Full-Stack Software Engineer,https://www.ycombinator.com/companies/222/jobs/QlmT2Pl-full-stack-software-engineer,222,$110K - $180K,"New York, NY, US"
Founding Devrel Lead,https://www.ycombinator.com/companies/helicone/jobs/Rg1lMvM-founding-devrel-lead,Helicone,$110K - $160K,"San Francisco, CA, US"
Founding Engineer,https://www.ycombinator.com/companies/helicone/jobs/1Ksy3Cv-founding-engineer,Helicone,$130K - $180K,"San Francisco, CA, US"
Software Engineer,https://www.ycombinator.com/companies/helicone/jobs/3sOKzNG-software-engineer,Helicone,$100K - $150K,"San Francisco, CA, US"
Senior Software Engineer,https://www.ycombinator.com/companies/helicone/jobs/s1UCrdJ-senior-software-engineer,Helicone,$130K - $180K,"San Francisco, CA, US / Remote (US)"
Senior Product Engineer,https://www.ycombinator.com/companies/icepanel/jobs/KlI6KP6-senior-product-engineer,Icepanel,$120K - $160K CAD,"Vancouver, BC, CA"
Backend Engineer,https://www.ycombinator.com/companies/storyboarder/jobs/T0QqbIb-backend-engineer,Storyboarder,$120K - $140K,"New York, NY, US / Remote (US)"
Backend Engineer,https://www.ycombinator.com/companies/storyboarder/jobs/hmyhqGZ-backend-engineer,Storyboarder,$120K - $140K,"New York, NY, US"
Senior Full-Stack Engineer,https://www.ycombinator.com/companies/1stcollab/jobs/qzCnMym-senior-full-stack-engineer,1Stcollab,$100K - $200K,"San Francisco, CA, US"
Lead Product Engineer,https://www.ycombinator.com/companies/1stcollab/jobs/Zia3a28-lead-product-engineer,1Stcollab,$100K - $200K,"San Francisco, CA, US"
Senior Backend Engineer,https://www.ycombinator.com/companies/orchid/jobs/No4g3BG-senior-backend-engineer,Orchid,$100K - $200K,Remote (PL; DE; NL; US; GB; FR; IT; CH; BE; HU; AT; RO; SK; SI; SE; CA; EE; CZ; ES; PT; LT; LV; DK; HR)
Solutions Engineer / Implementation Specialist / ,https://www.ycombinator.com/companies/truewind/jobs/OAeFd9B-solutions-engineer-implementation-specialist,Truewind,$110K - $160K,"San Francisco, CA, US / Remote (US)"
Senior Software Engineer,https://www.ycombinator.com/companies/truewind/jobs/DliHD94-senior-software-engineer,Truewind,$120K - $180K,"San Francisco, CA, US"
"Software Engineer, Customer Success",https://www.ycombinator.com/companies/inkeep/jobs/UBB4l6m-software-engineer-customer-success,Inkeep,$100K - $140K,"New York, NY, US / San Francisco, CA, US"
"Software Engineer, Backend",https://www.ycombinator.com/companies/inkeep/jobs/qS90rVk-software-engineer-backend,Inkeep,$100K - $180K,"New York, NY, US / San Francisco, CA, US"
Design Engineer,https://www.ycombinator.com/companies/extend/jobs/hs3TZB4-design-engineer,Extend,$150K - $200K,New York City
Forward Deployed Engineer,https://www.ycombinator.com/companies/extend/jobs/VI5BSQK-forward-deployed-engineer,Extend,$150K - $200K,New York City
Growth Lead,https://www.ycombinator.com/companies/extend/jobs/jKneMU9-growth-lead,Extend,$130K - $200K,New York City
Developer Experience Lead,https://www.ycombinator.com/companies/extend/jobs/rtHY734-developer-experience-lead,Extend,$140K - $200K,New York City
Chief of Staff,https://www.ycombinator.com/companies/extend/jobs/XlhO1US-chief-of-staff,Extend,$150K - $200K,New York City
AI Engineer,https://www.ycombinator.com/companies/extend/jobs/Pc15qJG-ai-engineer,Extend,$175K - $250K,"New York, NY, US"
Senior/Staff Software Engineer,https://www.ycombinator.com/companies/extend/jobs/B9t1Txr-senior-staff-software-engineer,Extend,$175K - $250K,"New York, NY, US"
Founding GTM Engineer,https://www.ycombinator.com/companies/langfuse/jobs/CjRH5FL-founding-gtm-engineer,Langfuse,€70K - €130K EUR,"Berlin, BE, DE / San Francisco, CA, US"
Platform Engineer / SRE,https://www.ycombinator.com/companies/langfuse/jobs/N5UGUgL-platform-engineer-sre,Langfuse,€70K - €130K EUR,"Berlin, BE, DE"
Backend Engineer,https://www.ycombinator.com/companies/langfuse/jobs/1bO16H6-backend-engineer,Langfuse,€70K - €130K EUR,"Berlin, BE, DE"
Design Engineer,https://www.ycombinator.com/companies/langfuse/jobs/mDquP95-design-engineer,Langfuse,€70K - €130K EUR,"Berlin, BE, DE"
Developer Advocate / Devrel,https://www.ycombinator.com/companies/langfuse/jobs/uHysbKH-developer-advocate-devrel,Langfuse,€70K - €130K EUR,"Berlin, BE, DE"
Product Engineer,https://www.ycombinator.com/companies/langfuse/jobs/aAvmoFB-product-engineer,Langfuse,€70K - €130K EUR,"Berlin, BE, DE"
Member of the Technical Staff - Image / Video Data Engineer,https://www.ycombinator.com/companies/dream3d/jobs/uMKcYSq-member-of-the-technical-staff-image-video-data-engineer,Dream3D,$110 - $150,"New York, NY, US / Remote (US)"
"Senior/Staff ML Researcher - Generative AI Worlds in Brooklyn, NY",https://www.ycombinator.com/companies/dream3d/jobs/7dxL5mJ-senior-staff-ml-researcher-generative-ai-worlds-in-brooklyn-ny,Dream3D,$150K - $195K,"New York, NY, US"
Founding Engineer,https://www.ycombinator.com/companies/haven-2/jobs/MUGkU8h-founding-engineer,Haven 2,$130K - $180K,"New York, NY, US"
Full Stack Engineer,https://www.ycombinator.com/companies/suger/jobs/JATPEMw-full-stack-engineer,Suger,$150K - $200K,"Burlingame, CA, US"
Senior Full Stack Engineer,https://www.ycombinator.com/companies/frigade/jobs/KUwAluN-senior-full-stack-engineer,Frigade,$130K - $180K,"San Francisco, CA, US"
Founding Engineer,https://www.ycombinator.com/companies/athina-ai/jobs/3tfb1xv-founding-engineer,Athina Ai,$150K - $200K,"San Francisco, CA, US"
Full Stack Developer - Unique relationship with OAI ,https://www.ycombinator.com/companies/cosine/jobs/f5IQjXD-full-stack-developer-unique-relationship-with-oai,Cosine,£60K - £120K GBP,"London, England, GB"
Product Engineer - FullStack JS/TS ,https://www.ycombinator.com/companies/cosine/jobs/BtJNDIi-product-engineer-fullstack-js-ts,Cosine,£60K - £120K GBP,"London, England, GB"
Business Development Representative,https://www.ycombinator.com/companies/pirros/jobs/d4WKXhK-business-development-representative,Pirros,$70K - $100K,"Los Angeles, CA, US"
Sr .NET Engineer,https://www.ycombinator.com/companies/pirros/jobs/7Ro9JWa-sr-net-engineer,Pirros,$140K - $200K,Los Angeles Office
Sr Front End Engineer,https://www.ycombinator.com/companies/pirros/jobs/qi9CDVD-sr-front-end-engineer,Pirros,$140K - $200K,"Los Angeles, CA, US"
Head of Marketing & Demand Gen,https://www.ycombinator.com/companies/pirros/jobs/MZmf5aj-head-of-marketing-demand-gen,Pirros,$150K - $220K,Los Angeles Office
Solutions Engineer,https://www.ycombinator.com/companies/vooma/jobs/SpEMtXe-solutions-engineer,Vooma,$100K - $200K,"San Francisco, CA, US"
Platform and Integrations Engineer,https://www.ycombinator.com/companies/vooma/jobs/EF2Qf6C-platform-and-integrations-engineer,Vooma,$100K - $200K,"San Francisco, CA, US"
Operations Associate,https://www.ycombinator.com/companies/vooma/jobs/vcXtY49-operations-associate,Vooma,$80 - $150,"San Francisco, CA, US / Chicago, IL, US"
Account Executive,https://www.ycombinator.com/companies/vooma/jobs/cm6BDH3-account-executive,Vooma,$150 - $250,"San Francisco, CA, US / Chicago, IL, US"
Customer Success Manager,https://www.ycombinator.com/companies/vooma/jobs/KSXM1J8-customer-success-manager,Vooma,$80 - $150,"San Francisco, CA, US / Chicago, IL, US"
Full Stack Software Engineer,https://www.ycombinator.com/companies/vooma/jobs/irCAc8m-full-stack-software-engineer,Vooma,$100K - $200K,"San Francisco, CA, US"
Founding Solutions Engineer,https://www.ycombinator.com/companies/coperniq/jobs/Hq9Q4F8-founding-solutions-engineer,Coperniq,$80K - $140K,San Francisco
Software Engineer,https://www.ycombinator.com/companies/goveagle/jobs/f2QtojV-software-engineer,Goveagle,$120K - $200K,"New York, NY, US"
Design Engineer,https://www.ycombinator.com/companies/goveagle/jobs/XcJkwOC-design-engineer,Goveagle,$80K - $200K,"New York, NY, US"
Sr. Sales Development Representative,https://www.ycombinator.com/companies/goveagle/jobs/4MJIB0X-sr-sales-development-representative,Goveagle,$80K - $150K,"New York, NY, US"
"Full Stack Engineer (Hiring in LATAM, work remotely)",https://www.ycombinator.com/companies/justpaid-ai/jobs/KloBoOW-full-stack-engineer-hiring-in-latam-work-remotely,Justpaid Ai,$20K - $50K,CO / BR / AR / PE / MX / VE / UY / PY / CL / Remote (CO; BR; AR; PE; MX; VE; UY; PY; CL)
Full Stack Engineer,https://www.ycombinator.com/companies/justpaid-ai/jobs/BTj82qc-full-stack-engineer,Justpaid Ai,$100K,"Mountain View, CA, US / San Francisco, CA, US / Remote (CO; US; CA; MX; CL)"
Founding Machine Learning Engineer,https://www.ycombinator.com/companies/ofone/jobs/8BMNUwC-founding-machine-learning-engineer,Ofone,$140 - $210,"San Francisco, CA, US"
Founding Software Engineer,https://www.ycombinator.com/companies/ofone/jobs/u2E2fCX-founding-software-engineer,Ofone,$120K - $200K,"San Francisco, CA, US"
Platform Software Engineer [India],https://www.ycombinator.com/companies/omnistrate/jobs/XHKmDc0-platform-software-engineer-india,Omnistrate,6+ years,Remote
Solutions Engineer [US],https://www.ycombinator.com/companies/omnistrate/jobs/ojKvy1S-solutions-engineer-us,Omnistrate,$60K - $125K,US / Remote (US)
Solutions Engineer [India],https://www.ycombinator.com/companies/omnistrate/jobs/wQrmx8i-solutions-engineer-india,Omnistrate,₹500K - ₹3M INR,IN / Remote (IN)
Front-End Engineer,https://www.ycombinator.com/companies/tennr/jobs/2qq1w2I-front-end-engineer,Tennr,$110K - $160K,New York City Office
Full-Stack Engineer,https://www.ycombinator.com/companies/tennr/jobs/BHLCPs9-full-stack-engineer,Tennr,$120K - $190K,New York City Office
Sales Development Representative,https://www.ycombinator.com/companies/tennr/jobs/qutajEy-sales-development-representative,Tennr,$60K - $90K,New York City Office
Business Lead,https://www.ycombinator.com/companies/salient/jobs/W8QH30m-business-lead,Salient,$150K - $200K,"San Francisco, CA, US"
Contact Center Engineer / Forward Deployed Engineer ,https://www.ycombinator.com/companies/salient/jobs/cFgGnZU-contact-center-engineer-forward-deployed-engineer,Salient,$120K - $300K,"San Francisco, CA, US / Remote"
Applied AI Engineer,https://www.ycombinator.com/companies/salient/jobs/qLOY0g4-applied-ai-engineer,Salient,$180K - $270K,"San Francisco, CA, US"
Product Engineer - Salient,https://www.ycombinator.com/companies/salient/jobs/MmjVSp4-product-engineer-salient,Salient,$180K - $250K,"San Francisco, CA, US"
Founding AI/Data Engineer (Remote),https://www.ycombinator.com/companies/glass-health/jobs/HzQtmlN-founding-ai-data-engineer-remote,Glass Health,$120K - $210K,Remote / Remote (US)
"Founding Software Engineer (Full-Stack, Remote)",https://www.ycombinator.com/companies/glass-health/jobs/lbhTrFq-founding-software-engineer-full-stack-remote,Glass Health,$120K - $210K,Remote / Remote (US)
"Founding Software Engineer (Backend, Remote)",https://www.ycombinator.com/companies/glass-health/jobs/r1SZMPD-founding-software-engineer-backend-remote,Glass Health,$120K - $210K,Remote / Remote (US)
Founding Product Engineer (Remote),https://www.ycombinator.com/companies/glass-health/jobs/fGTJfGh-founding-product-engineer-remote,Glass Health,$120K - $210K,Remote / Remote (US)
Founding Engineer (Fullstack),https://www.ycombinator.com/companies/mercoa/jobs/KLPEUBw-founding-engineer-fullstack,Mercoa,$150K - $200K,"San Francisco, CA, US"
Senior Software Engineer (Infra),https://www.ycombinator.com/companies/numeral/jobs/NpOquNQ-senior-software-engineer-infra,Numeral,$200K - $300K,HQ
Partnership Manager,https://www.ycombinator.com/companies/numeral/jobs/bVmxgG6-partnership-manager,Numeral,$100K - $200K,"San Francisco, CA, US / Remote (Los Angeles, CA, US; New York, NY, US)"
Account Executive,https://www.ycombinator.com/companies/numeral/jobs/bOBvHyj-account-executive,Numeral,,HQ
Senior Software Engineer (Product),https://www.ycombinator.com/companies/numeral/jobs/HLVIyAP-senior-software-engineer-product,Numeral,$200K - $300K,"San Francisco, CA, US"
Staff Backend Engineer (Remote),https://www.ycombinator.com/companies/nango/jobs/J7eE6hG-staff-backend-engineer-remote,Nango,$120K - $200K,GB / FR / US / BR / CA / ES / PT / DE / AT / CH / BE / NL / DK / SE / NO / FI / GL / GR / IT / PL / RO / HU / SK / CZ / Remote (GB; FR; US; BR; CA; ES; PT; DE; AT; CH; BE; NL; DK; SE; NO; FI; GL; GR; IT; PL; RO; HU; SK; CZ)
Full Stack Founding Engineer,https://www.ycombinator.com/companies/flexdesk/jobs/eFJ1O3D-full-stack-founding-engineer,Flexdesk,$120K - $160K,"Remote (US; New York, NY, US; San Francisco, CA, US)"
Sales Development Representative,https://www.ycombinator.com/companies/flexdesk/jobs/ZOzsdXq-sales-development-representative,Flexdesk,$70K - $95K,"San Francisco, CA, US / New York, NY, US / Remote (US)"
Partner looking for a GM to run their dating marketplace,https://www.ycombinator.com/companies/backdrop/jobs/Qvxu8YT-partner-looking-for-a-gm-to-run-their-dating-marketplace,Backdrop,3+ years,"Los Angeles, CA, US / Remote"
Design Engineer,https://www.ycombinator.com/companies/latent/jobs/5pgY0YE-design-engineer,Latent,$120K - $180K,"San Francisco, CA, US"
Senior Software Engineer (Full Stack),https://www.ycombinator.com/companies/latent/jobs/KqOXaXA-senior-software-engineer-full-stack,Latent,$100K - $200K,"San Francisco, CA, US"
Founding Backend Lead Engineer,https://www.ycombinator.com/companies/concourse/jobs/db9Zlcy-founding-backend-lead-engineer,Concourse,$175K - $250K,"New York, NY, US"
Founding AI / ML Engineer,https://www.ycombinator.com/companies/concourse/jobs/QQ1SoEy-founding-ai-ml-engineer,Concourse,$150K - $225K,"New York, NY, US"
Founding Full-Stack Engineer,https://www.ycombinator.com/companies/lume-2/jobs/fetPUq1-founding-full-stack-engineer,Lume 2,$115K - $190K,"New York, NY, US"
Founding Developer Marketer,https://www.ycombinator.com/companies/depot/jobs/307RqGp-founding-developer-marketer,Depot,$90K - $120K,Remote
GTM Engineer,https://www.ycombinator.com/companies/rollstack-2/jobs/9Poc3wi-gtm-engineer,Rollstack 2,$90 - $180,US / CA / GB / FR / DE / ES / IT / MX / Remote (US; CA; GB; FR; DE; ES; IT; MX)
Product Marketing Manager,https://www.ycombinator.com/companies/rollstack-2/jobs/xZw96yA-product-marketing-manager,Rollstack 2,$70K - $120K,US / CA / FR / CH / NL / GB / ES / PT / IT / DE / PL / RS / HU / Remote (US; CA; FR; CH; NL; GB; ES; PT; IT; DE; PL; RS; HU)
Software Engineer (TypeScript) - US/Canada,https://www.ycombinator.com/companies/rollstack-2/jobs/QPqpb1n-software-engineer-typescript-us-canada,Rollstack 2,$100K - $180K,US / CA / Remote (US; CA)
Enterprise Account Executive,https://www.ycombinator.com/companies/rollstack-2/jobs/jUxjzmd-enterprise-account-executive,Rollstack 2,$90K - $200K,US / CA / Remote (US; CA)
"Founding Software Engineer, Backend Infrastructure",https://www.ycombinator.com/companies/credal-ai/jobs/adp7RWj-founding-software-engineer-backend-infrastructure,Credal Ai,$140K - $220K,"New York, NY, US"
Founding GTM - Deployment Strategist,https://www.ycombinator.com/companies/credal-ai/jobs/3OnqAVU-founding-gtm-deployment-strategist,Credal Ai,$130K - $160K,"New York, NY, US"
Founding Account Executive,https://www.ycombinator.com/companies/credal-ai/jobs/PicHXXp-founding-account-executive,Credal Ai,$130K - $300K,"New York, NY, US"
